strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_hold_2d_close_no_stop,DJT,2024-05-21,48.18,,,2024-05-23,43.91,hold_2d_close,1037,49962.66,-4427.99,-0.088626,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.98; raw_entry=open:48.1800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-05-20 00:00:00; filter_close=48.3800; filter_ma50=43.3610; filter_avg_value_10=218.38; filter_adr20=10.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,NTRA,2024-06-21,107.23,,,2024-06-25,111.35,hold_2d_close,459,49218.57,1891.08,0.038422,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.86; raw_entry=open:107.2300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-20 00:00:00; filter_close=107.2000; filter_ma50=101.6814; filter_avg_value_10=97.92; filter_adr20=3.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,RDNT,2024-06-21,57.58,,,2024-06-25,57.68,hold_2d_close,855,49230.9,85.5,0.001737,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=2.30; raw_entry=open:57.5800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-20 00:00:00; filter_close=57.2800; filter_ma50=54.6064; filter_avg_value_10=37.64; filter_adr20=3.23; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,RDDT,2024-06-21,56.4,,,2024-06-25,61.38,hold_2d_close,873,49237.2,4347.54,0.088298,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.84; raw_entry=open:56.4000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-20 00:00:00; filter_close=57.4200; filter_ma50=52.5262; filter_avg_value_10=186.67; filter_adr20=7.34; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ASPN,2024-06-24,25.7,,,2024-06-26,24.57,hold_2d_close,1906,48984.2,-2153.78,-0.043969,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=3.66; raw_entry=open:25.7000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-21 00:00:00; filter_close=25.2800; filter_ma50=24.4262; filter_avg_value_10=38.73; filter_adr20=5.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,DY,2024-06-24,167.06,,,2024-06-26,166.42,hold_2d_close,292,48781.52,-186.88,-0.003831,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.23; raw_entry=open:167.0600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-21 00:00:00; filter_close=166.8300; filter_ma50=157.3594; filter_avg_value_10=47.28; filter_adr20=2.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,DECK,2024-06-24,163.3333,,,2024-06-26,163.5433,hold_2d_close,299,48836.67,62.79,0.001286,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=0.25; raw_entry=open:163.3333; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-21 00:00:00; filter_close=163.3567; filter_ma50=153.9819; filter_avg_value_10=351.90; filter_adr20=2.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,AMSC,2024-06-25,23.21,,,2024-06-27,24.27,hold_2d_close,2123,49274.83,2250.38,0.04567,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.81; raw_entry=open:23.2100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-24 00:00:00; filter_close=23.2100; filter_ma50=16.5754; filter_avg_value_10=30.94; filter_adr20=7.57; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ANF,2024-06-25,170.38,,,2024-06-27,172.53,hold_2d_close,289,49239.82,621.35,0.012619,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=0.96; raw_entry=open:170.3800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-24 00:00:00; filter_close=169.9100; filter_ma50=146.6524; filter_avg_value_10=261.58; filter_adr20=5.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,JMIA,2024-06-25,7.02,,,2024-06-27,7.26,hold_2d_close,7037,49399.74,1688.88,0.034188,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.32; raw_entry=open:7.0200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-24 00:00:00; filter_close=7.0200; filter_ma50=6.2674; filter_avg_value_10=49.08; filter_adr20=10.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,GH,2024-06-25,29.06,,,2024-06-27,29.05,hold_2d_close,1702,49460.12,-17.02,-0.000344,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.74; raw_entry=open:29.0600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-24 00:00:00; filter_close=29.0900; filter_ma50=23.5452; filter_avg_value_10=53.97; filter_adr20=5.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,P,2024-06-25,63.55,,,2024-06-27,65.18,hold_2d_close,778,49441.9,1268.14,0.025649,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=3.40; raw_entry=open:63.5500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-24 00:00:00; filter_close=62.8200; filter_ma50=58.2588; filter_avg_value_10=272.95; filter_adr20=4.10; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,RDDT,2024-06-25,56.56,,,2024-06-27,63.58,hold_2d_close,874,49433.44,6135.48,0.124116,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:56.5600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-24 00:00:00; filter_close=56.4800; filter_ma50=53.0694; filter_avg_value_10=180.38; filter_adr20=7.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,TEVA,2024-06-25,16.49,,,2024-06-27,16.26,hold_2d_close,3013,49684.37,-692.99,-0.013948,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=3.12; raw_entry=open:16.4900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-24 00:00:00; filter_close=16.4900; filter_ma50=15.5828; filter_avg_value_10=147.89; filter_adr20=2.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,CROX,2024-06-26,151.94,,,2024-06-28,145.94,hold_2d_close,326,49532.44,-1956.0,-0.039489,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.09; raw_entry=open:151.9400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-25 00:00:00; filter_close=151.1400; filter_ma50=141.1130; filter_avg_value_10=189.72; filter_adr20=3.11; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,DECK,2024-06-26,162.91,,,2024-06-28,161.325,hold_2d_close,304,49524.64,-481.84,-0.009729,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=0.15; raw_entry=open:162.9100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-25 00:00:00; filter_close=162.5533; filter_ma50=155.0455; filter_avg_value_10=345.99; filter_adr20=2.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,NVAX,2024-06-27,13.2,,,2024-07-01,12.73,hold_2d_close,3771,49777.2,-1772.37,-0.035606,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=2.39; raw_entry=open:13.2000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-26 00:00:00; filter_close=13.1100; filter_ma50=11.1986; filter_avg_value_10=169.41; filter_adr20=10.72; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,TEVA,2024-06-27,16.5,,,2024-07-01,16.34,hold_2d_close,3013,49714.5,-482.08,-0.009697,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=2.37; raw_entry=open:16.5000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-26 00:00:00; filter_close=16.2500; filter_ma50=15.7072; filter_avg_value_10=148.70; filter_adr20=2.67; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,BIRK,2024-06-27,54.0,,,2024-07-01,55.37,hold_2d_close,920,49680.0,1260.4,0.02537,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=2.62; raw_entry=open:54.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-26 00:00:00; filter_close=54.6100; filter_ma50=50.6084; filter_avg_value_10=65.91; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,PRIM,2024-06-27,50.9371,,,2024-07-01,47.3003,hold_2d_close,975,49663.72,-3545.88,-0.071398,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=4.65; raw_entry=open:50.9371; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-26 00:00:00; filter_close=50.6295; filter_ma50=50.0175; filter_avg_value_10=34.41; filter_adr20=3.04; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,TLN,2024-06-28,109.5,,,2024-07-02,118.0,hold_2d_close,451,49384.5,3833.5,0.077626,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.66; raw_entry=open:109.5000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-27 00:00:00; filter_close=110.4500; filter_ma50=108.1539; filter_avg_value_10=64.34; filter_adr20=2.89; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,GAP,2024-06-28,22.4053,,,2024-07-02,21.7069,hold_2d_close,2210,49515.67,-1543.45,-0.031171,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:22.4053; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-27 00:00:00; filter_close=22.6790; filter_ma50=21.7841; filter_avg_value_10=138.88; filter_adr20=4.92; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,IREN,2024-07-01,11.59,,,2024-07-03,14.35,hold_2d_close,4274,49535.66,11796.24,0.238136,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:11.5900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-28 00:00:00; filter_close=11.2900; filter_ma50=8.0946; filter_avg_value_10=212.43; filter_adr20=11.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,NVAX,2024-07-01,12.67,,,2024-07-03,12.55,hold_2d_close,3927,49755.09,-471.24,-0.009471,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=1.04; raw_entry=open:12.6700; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-28 00:00:00; filter_close=12.6600; filter_ma50=11.5508; filter_avg_value_10=156.42; filter_adr20=10.63; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,GERN,2024-07-01,4.24,,,2024-07-03,4.36,hold_2d_close,11738,49769.12,1408.56,0.028302,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=2.48; raw_entry=open:4.2400; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-28 00:00:00; filter_close=4.2400; filter_ma50=4.0252; filter_avg_value_10=56.38; filter_adr20=6.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,SN,2024-07-01,75.33,,,2024-07-03,75.68,hold_2d_close,661,49793.13,231.35,0.004646,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=2.92; raw_entry=open:75.3300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-06-28 00:00:00; filter_close=75.1500; filter_ma50=72.4228; filter_avg_value_10=94.56; filter_adr20=3.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,SE,2024-07-02,68.5,,,2024-07-05,71.88,hold_2d_close,732,50142.0,2474.16,0.049343,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=2.83; raw_entry=open:68.5000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-01 00:00:00; filter_close=69.3900; filter_ma50=69.2648; filter_avg_value_10=452.11; filter_adr20=2.55; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,GAP,2024-07-02,21.6125,,,2024-07-05,21.9617,hold_2d_close,2324,50227.47,811.54,0.016157,,,,3,90.0,entry=rsi2_next_open; setup_rsi2=0.62; raw_entry=open:21.6125; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-01 00:00:00; filter_close=21.9617; filter_ma50=21.8771; filter_avg_value_10=124.35; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,INSM,2024-07-03,64.29,,,2024-07-05,70.0,hold_2d_close,784,50403.36,4476.64,0.088816,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=3.47; raw_entry=open:64.2900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-02 00:00:00; filter_close=64.5000; filter_ma50=43.4002; filter_avg_value_10=228.41; filter_adr20=4.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,INSM,2024-07-05,63.06,,,2024-07-09,70.27,hold_2d_close,802,50574.12,5782.42,0.114335,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=1.17; raw_entry=open:63.0600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-03 00:00:00; filter_close=62.0000; filter_ma50=44.1580; filter_avg_value_10=220.52; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,OLLI,2024-07-05,96.25,,,2024-07-09,98.28,hold_2d_close,528,50820.0,1071.84,0.021091,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:96.2500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-03 00:00:00; filter_close=96.9200; filter_ma50=82.9849; filter_avg_value_10=110.07; filter_adr20=3.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,CHWY,2024-07-05,23.92,,,2024-07-09,24.81,hold_2d_close,2129,50925.68,1894.81,0.037207,,,,2,91.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:23.9200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-03 00:00:00; filter_close=24.1000; filter_ma50=20.1498; filter_avg_value_10=730.53; filter_adr20=9.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,SRPT,2024-07-08,152.98,,,2024-07-10,149.25,hold_2d_close,333,50942.34,-1242.09,-0.024382,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=4.35; raw_entry=open:152.9800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-05 00:00:00; filter_close=151.7300; filter_ma50=132.5596; filter_avg_value_10=498.07; filter_adr20=4.05; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ZIM,2024-07-09,11.3375,,,2024-07-11,10.8054,hold_2d_close,4497,50984.93,-2392.89,-0.046933,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.98; raw_entry=open:11.3375; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-08 00:00:00; filter_close=11.3436; filter_ma50=11.2726; filter_avg_value_10=55.50; filter_adr20=5.60; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,WING,2024-07-09,404.436,,,2024-07-11,379.9139,hold_2d_close,126,50958.94,-3089.79,-0.060633,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=2.65; raw_entry=open:404.4360; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-08 00:00:00; filter_close=402.6038; filter_ma50=392.4419; filter_avg_value_10=132.25; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,CAVA,2024-07-10,89.95,,,2024-07-12,84.25,hold_2d_close,566,50911.7,-3226.2,-0.063369,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.32; raw_entry=open:89.9500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-09 00:00:00; filter_close=90.2400; filter_ma50=84.5798; filter_avg_value_10=227.13; filter_adr20=4.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,SRPT,2024-07-10,151.0,,,2024-07-12,152.11,hold_2d_close,336,50736.0,372.96,0.007351,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=1.52; raw_entry=open:151.0000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-09 00:00:00; filter_close=150.2500; filter_ma50=133.5614; filter_avg_value_10=242.85; filter_adr20=3.88; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,EAT,2024-07-10,66.3,,,2024-07-12,63.76,hold_2d_close,766,50785.8,-1945.64,-0.038311,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=1.43; raw_entry=open:66.3000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-09 00:00:00; filter_close=66.2200; filter_ma50=65.6144; filter_avg_value_10=103.96; filter_adr20=3.53; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,FTAI,2024-07-11,94.2939,,,2024-07-15,99.8828,hold_2d_close,535,50447.22,2990.06,0.059271,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.28; raw_entry=open:94.2939; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-10 00:00:00; filter_close=93.9698; filter_ma50=84.9018; filter_avg_value_10=126.48; filter_adr20=4.74; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,TMDX,2024-07-11,140.05,,,2024-07-15,144.35,hold_2d_close,360,50418.0,1548.0,0.030703,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=3.81; raw_entry=open:140.0500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-10 00:00:00; filter_close=138.5300; filter_ma50=137.0651; filter_avg_value_10=89.45; filter_adr20=4.59; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ZETA,2024-07-11,16.88,,,2024-07-15,19.15,hold_2d_close,2998,50606.24,6805.46,0.134479,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.86; raw_entry=open:16.8800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-10 00:00:00; filter_close=16.6100; filter_ma50=16.1824; filter_avg_value_10=52.15; filter_adr20=3.81; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,APP,2024-07-12,82.22,,,2024-07-16,86.53,hold_2d_close,616,50647.52,2654.96,0.05242,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.08; raw_entry=open:82.2200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-11 00:00:00; filter_close=82.0100; filter_ma50=80.9566; filter_avg_value_10=332.03; filter_adr20=4.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,FORM,2024-07-12,60.18,,,2024-07-16,62.16,hold_2d_close,843,50731.74,1669.14,0.032901,,,,2,92.0,entry=rsi2_next_open; setup_rsi2=2.26; raw_entry=open:60.1800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-11 00:00:00; filter_close=59.7100; filter_ma50=56.8838; filter_avg_value_10=36.28; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,CRWD,2024-07-12,368.2,,,2024-07-16,369.05,hold_2d_close,137,50443.4,116.45,0.002308,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.82; raw_entry=open:368.2000; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-11 00:00:00; filter_close=370.4300; filter_ma50=352.3857; filter_avg_value_10=1400.33; filter_adr20=2.95; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,VITL,2024-07-16,43.41,,,2024-07-18,40.44,hold_2d_close,1180,51223.8,-3504.6,-0.068417,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=4.73; raw_entry=open:43.4100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-15 00:00:00; filter_close=42.6800; filter_ma50=40.6620; filter_avg_value_10=33.10; filter_adr20=4.54; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ANF,2024-07-16,170.12,,,2024-07-18,156.98,hold_2d_close,300,51036.0,-3942.0,-0.07724,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=3.83; raw_entry=open:170.1200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-15 00:00:00; filter_close=167.3300; filter_ma50=163.3382; filter_avg_value_10=232.27; filter_adr20=4.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,VITL,2024-07-18,41.53,,,2024-07-22,39.0,hold_2d_close,1224,50832.72,-3096.72,-0.06092,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=0.98; raw_entry=open:41.5300; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-17 00:00:00; filter_close=41.2200; filter_ma50=41.2100; filter_avg_value_10=30.33; filter_adr20=4.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ALNY,2024-07-18,240.65,,,2024-07-22,235.59,hold_2d_close,211,50777.15,-1067.66,-0.021026,,,,2,96.0,entry=rsi2_next_open; setup_rsi2=2.40; raw_entry=open:240.6500; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-17 00:00:00; filter_close=240.0200; filter_ma50=185.0170; filter_avg_value_10=238.59; filter_adr20=3.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,NVDA,2024-07-18,121.7913,,,2024-07-22,123.4805,hold_2d_close,416,50665.17,702.7,0.01387,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=4.00; raw_entry=open:121.7913; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-17 00:00:00; filter_close=117.9331; filter_ma50=114.9681; filter_avg_value_10=33634.11; filter_adr20=4.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,CAMT,2024-07-18,115.46,,,2024-07-22,112.64,hold_2d_close,439,50686.94,-1237.98,-0.024424,,,,2,90.0,entry=rsi2_next_open; setup_rsi2=3.10; raw_entry=open:115.4600; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-17 00:00:00; filter_close=113.4700; filter_ma50=111.5432; filter_avg_value_10=82.51; filter_adr20=4.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ENVX,2024-07-19,15.99,,,2024-07-23,16.2,hold_2d_close,3156,50464.44,662.76,0.013133,,,,2,97.0,entry=rsi2_next_open; setup_rsi2=3.70; raw_entry=open:15.9900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-18 00:00:00; filter_close=16.0500; filter_ma50=12.6624; filter_avg_value_10=103.37; filter_adr20=8.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,SMR,2024-07-22,11.52,,,2024-07-24,10.8,hold_2d_close,4385,50515.2,-3157.2,-0.0625,,,,2,98.0,entry=rsi2_next_open; setup_rsi2=4.16; raw_entry=open:11.5200; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-19 00:00:00; filter_close=11.3000; filter_ma50=9.6294; filter_avg_value_10=111.57; filter_adr20=12.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ENVX,2024-07-23,15.11,,,2024-07-25,14.55,hold_2d_close,3353,50663.83,-1877.68,-0.037062,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=1.66; raw_entry=open:15.1100; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-22 00:00:00; filter_close=15.2500; filter_ma50=12.9174; filter_avg_value_10=96.95; filter_adr20=8.21; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,NNE,2024-07-25,13.69,,,2024-07-29,13.77,hold_2d_close,3682,50406.58,294.56,0.005844,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=1.27; raw_entry=open:13.6900; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-24 00:00:00; filter_close=14.3700; filter_ma50=13.9966; filter_avg_value_10=32.88; filter_adr20=22.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_hold_2d_close_no_stop,ROOT,2024-07-25,70.38,,,2024-07-29,67.06,hold_2d_close,716,50392.08,-2377.12,-0.047172,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=2.81; raw_entry=open:70.3800; slippage_bps=0.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2024-07-24 00:00:00; filter_close=70.0000; filter_ma50=57.2775; filter_avg_value_10=26.22; filter_adr20=8.82; rs_bucket=rs90_100
