strategy,ticker,entry_date,entry_price,initial_stop,risk_per_share,exit_date,exit_price,exit_reason,shares,position_size,pnl,pnl_pct,r_multiple,mae,mfe,holding_days,rs_rank_at_entry,signal_details
rs90_100_rsi2_next_open_3_day_low_no_stop,AVT,2022-05-25,41.4203,,,2022-06-09,43.7227,3_day_low,1206,49952.84,2776.72,0.055587,,,,11,93.0,entry=rsi2_next_open; setup_rsi2=4.87; raw_entry=open:41.4161; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-05-24 00:00:00; filter_close=40.9738; filter_ma50=38.3106; filter_avg_value_10=33.65; filter_adr20=3.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,MTDR,2022-06-17,52.2173,,,2022-06-22,46.7354,3_day_low,830,43340.39,-4550.01,-0.104983,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=3.93; raw_entry=open:52.2121; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-16 00:00:00; filter_close=52.0635; filter_ma50=51.2468; filter_avg_value_10=85.36; filter_adr20=5.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CHRD,2022-06-17,104.3078,,,2022-06-22,90.5385,3_day_low,412,42974.8,-5672.94,-0.132006,,,,3,97.0,entry=rsi2_next_open; setup_rsi2=0.86; raw_entry=open:104.2973; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-16 00:00:00; filter_close=104.4695; filter_ma50=100.9525; filter_avg_value_10=39.33; filter_adr20=4.78; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AGIG,2022-06-21,55.9056,,,2022-06-22,46.8953,3_day_low,786,43941.79,-7082.08,-0.16117,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=3.41; raw_entry=open:55.9000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-17 00:00:00; filter_close=54.8000; filter_ma50=42.5180; filter_avg_value_10=154.28; filter_adr20=21.13; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,TPL,2022-06-21,160.4029,,,2022-06-22,155.6023,3_day_low,274,43950.4,-1315.38,-0.029929,,,,1,96.0,entry=rsi2_next_open; setup_rsi2=3.08; raw_entry=open:160.3869; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-17 00:00:00; filter_close=155.7440; filter_ma50=155.2225; filter_avg_value_10=50.94; filter_adr20=4.12; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,DINO,2022-06-17,40.8921,,,2022-06-23,37.866,3_day_low,1066,43591.0,-3225.89,-0.074004,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=0.78; raw_entry=open:40.8880; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-16 00:00:00; filter_close=40.8453; filter_ma50=38.2987; filter_avg_value_10=128.29; filter_adr20=4.09; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SU,2022-06-17,31.4214,,,2022-06-23,29.3197,3_day_low,1383,43455.86,-2906.76,-0.06689,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=0.64; raw_entry=open:31.4183; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-16 00:00:00; filter_close=31.9206; filter_ma50=31.6709; filter_avg_value_10=246.46; filter_adr20=3.02; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,XOM,2022-06-17,79.5405,,,2022-06-23,74.8909,3_day_low,542,43110.94,-2520.08,-0.058456,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=2.42; raw_entry=open:79.5325; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-16 00:00:00; filter_close=79.9085; filter_ma50=79.2082; filter_avg_value_10=2575.60; filter_adr20=2.80; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PBF,2022-06-21,31.552,,,2022-06-23,28.4629,3_day_low,1388,43794.24,-4287.79,-0.097908,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.76; raw_entry=open:31.5489; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-17 00:00:00; filter_close=29.5592; filter_ma50=28.3146; filter_avg_value_10=166.55; filter_adr20=6.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CVI,2022-06-21,25.0375,,,2022-06-23,23.8302,3_day_low,1751,43840.7,-2114.02,-0.04822,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.20; raw_entry=open:25.0350; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-17 00:00:00; filter_close=24.4878; filter_ma50=22.8428; filter_avg_value_10=27.49; filter_adr20=5.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PARR,2022-06-21,16.5617,,,2022-06-23,15.8684,3_day_low,2658,44020.88,-1842.64,-0.041858,,,,2,93.0,entry=rsi2_next_open; setup_rsi2=3.03; raw_entry=open:16.5600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-17 00:00:00; filter_close=15.9600; filter_ma50=15.8784; filter_avg_value_10=25.18; filter_adr20=5.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AGIG,2022-06-22,46.9047,,,2022-06-29,47.9952,3_day_low,904,42401.84,985.82,0.023249,,,,5,99.0,entry=rsi2_next_open; setup_rsi2=1.68; raw_entry=open:46.9000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-21 00:00:00; filter_close=52.2000; filter_ma50=42.7960; filter_avg_value_10=152.09; filter_adr20=20.87; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,HQY,2022-06-29,64.8365,,,2022-06-30,62.6137,3_day_low,651,42208.55,-1447.01,-0.034282,,,,1,91.0,entry=rsi2_next_open; setup_rsi2=2.58; raw_entry=open:64.8300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-28 00:00:00; filter_close=65.1200; filter_ma50=63.3452; filter_avg_value_10=75.47; filter_adr20=4.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,UTHR,2022-06-14,216.5216,,,2022-07-01,233.1667,3_day_low,220,47634.76,3661.91,0.076875,,,,13,95.0,entry=rsi2_next_open; setup_rsi2=3.19; raw_entry=open:216.5000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-13 00:00:00; filter_close=216.4600; filter_ma50=196.7816; filter_avg_value_10=109.88; filter_adr20=3.96; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SIDU,2022-07-01,344.0344,,,2022-07-05,303.9696,3_day_low,122,41972.2,-4887.91,-0.116456,,,,2,99.0,entry=rsi2_next_open; setup_rsi2=4.72; raw_entry=open:344.0000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-30 00:00:00; filter_close=330.0000; filter_ma50=253.7400; filter_avg_value_10=97.39; filter_adr20=23.16; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,VIPS,2022-07-01,8.9071,,,2022-07-11,8.6346,3_day_low,4770,42486.86,-1299.64,-0.030589,,,,6,92.0,entry=rsi2_next_open; setup_rsi2=4.53; raw_entry=open:8.9062; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-30 00:00:00; filter_close=8.9243; filter_ma50=8.0383; filter_avg_value_10=65.71; filter_adr20=5.39; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SIDU,2022-07-05,304.0304,,,2022-07-11,316.9683,3_day_low,140,42564.26,1811.31,0.042555,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=2.95; raw_entry=open:304.0000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-01 00:00:00; filter_close=310.0000; filter_ma50=253.8800; filter_avg_value_10=30.43; filter_adr20=23.22; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,JKS,2022-06-16,45.5472,,,2022-07-12,55.2381,3_day_low,979,44590.75,9487.32,0.212764,,,,18,95.0,entry=rsi2_next_open; setup_rsi2=4.60; raw_entry=open:45.5427; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-15 00:00:00; filter_close=47.5228; filter_ma50=45.7558; filter_avg_value_10=62.27; filter_adr20=5.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,HALO,2022-07-01,44.0344,,,2022-07-13,48.1952,3_day_low,964,42449.16,4010.99,0.094489,,,,8,93.0,entry=rsi2_next_open; setup_rsi2=3.75; raw_entry=open:44.0300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-30 00:00:00; filter_close=44.0000; filter_ma50=43.5898; filter_avg_value_10=66.84; filter_adr20=3.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NRSN,2022-07-13,2.4002,,,2022-07-14,2.3188,3_day_low,17872,42897.09,-1456.07,-0.033943,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=4.13; raw_entry=open:2.4000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-12 00:00:00; filter_close=2.4300; filter_ma50=1.7685; filter_avg_value_10=41.24; filter_adr20=12.77; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NRSN,2022-07-14,2.3202,,,2022-07-15,2.0498,3_day_low,18552,43044.94,-5017.15,-0.116556,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=3.22; raw_entry=open:2.3200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-13 00:00:00; filter_close=2.3900; filter_ma50=1.7827; filter_avg_value_10=39.96; filter_adr20=12.56; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,NRSN,2022-07-15,2.1202,,,2022-07-18,2.0198,3_day_low,20387,43224.76,-2047.14,-0.04736,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=0.71; raw_entry=open:2.1200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-14 00:00:00; filter_close=2.0700; filter_ma50=1.7925; filter_avg_value_10=29.32; filter_adr20=12.76; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ALKS,2022-07-15,30.233,,,2022-07-18,29.4271,3_day_low,1432,43293.69,-1154.14,-0.026658,,,,1,93.0,entry=rsi2_next_open; setup_rsi2=3.44; raw_entry=open:30.2300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-14 00:00:00; filter_close=29.6800; filter_ma50=29.0486; filter_avg_value_10=43.83; filter_adr20=3.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,VRTX,2022-07-15,286.1086,,,2022-07-20,284.9015,3_day_low,150,42916.29,-181.06,-0.004219,,,,3,96.0,entry=rsi2_next_open; setup_rsi2=4.03; raw_entry=open:286.0800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-14 00:00:00; filter_close=286.1500; filter_ma50=268.4374; filter_avg_value_10=442.96; filter_adr20=2.94; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CI,2022-07-15,251.4655,,,2022-07-20,249.7984,3_day_low,172,43252.06,-286.74,-0.006629,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=4.59; raw_entry=open:251.4403; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-14 00:00:00; filter_close=247.5989; filter_ma50=244.2885; filter_avg_value_10=617.45; filter_adr20=2.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,LEGN,2022-07-19,50.6051,,,2022-07-20,49.835,3_day_low,854,43216.72,-657.62,-0.015217,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=1.33; raw_entry=open:50.6000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-18 00:00:00; filter_close=50.0600; filter_ma50=46.0946; filter_avg_value_10=35.22; filter_adr20=5.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,MREO,2022-07-01,1.1601,,,2022-07-21,1.5998,3_day_low,36250,42054.2,15940.0,0.379035,,,,14,99.0,entry=rsi2_next_open; setup_rsi2=4.49; raw_entry=open:1.1600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-06-30 00:00:00; filter_close=1.1200; filter_ma50=0.7280; filter_avg_value_10=35.25; filter_adr20=19.06; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,JAZZ,2022-07-13,152.6453,,,2022-07-21,155.2345,3_day_low,281,42893.32,727.57,0.016962,,,,6,90.0,entry=rsi2_next_open; setup_rsi2=4.21; raw_entry=open:152.6300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-12 00:00:00; filter_close=154.5000; filter_ma50=150.7946; filter_avg_value_10=70.05; filter_adr20=2.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,CHEF,2022-07-15,36.7237,,,2022-07-21,38.2662,3_day_low,1176,43187.04,1813.98,0.042003,,,,4,93.0,entry=rsi2_next_open; setup_rsi2=4.36; raw_entry=open:36.7200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-14 00:00:00; filter_close=36.5000; filter_ma50=36.1010; filter_avg_value_10=27.24; filter_adr20=5.58; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,VERU,2022-07-25,145.7146,,,2022-07-26,130.487,3_day_low,294,42840.08,-4476.92,-0.104503,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.93; raw_entry=open:145.7000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-22 00:00:00; filter_close=140.9000; filter_ma50=134.9840; filter_avg_value_10=164.25; filter_adr20=11.20; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,EVH,2022-07-13,28.8629,,,2022-07-28,32.9967,3_day_low,1485,42861.39,6138.71,0.143222,,,,11,91.0,entry=rsi2_next_open; setup_rsi2=4.43; raw_entry=open:28.8600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-12 00:00:00; filter_close=29.3700; filter_ma50=29.3466; filter_avg_value_10=39.07; filter_adr20=5.26; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,UTHR,2022-07-21,226.1626,,,2022-07-28,224.0376,3_day_low,189,42744.73,-401.63,-0.009396,,,,5,91.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:226.1400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-20 00:00:00; filter_close=226.1300; filter_ma50=221.4050; filter_avg_value_10=106.30; filter_adr20=3.66; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,OLLI,2022-07-26,61.0461,,,2022-07-28,59.694,3_day_low,701,42793.32,-947.8,-0.022148,,,,2,95.0,entry=rsi2_next_open; setup_rsi2=2.90; raw_entry=open:61.0400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-25 00:00:00; filter_close=63.5900; filter_ma50=56.4880; filter_avg_value_10=89.86; filter_adr20=4.41; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,AXSM,2022-07-27,37.6738,,,2022-07-28,36.7063,3_day_low,1139,42910.42,-1101.91,-0.025679,,,,1,98.0,entry=rsi2_next_open; setup_rsi2=4.24; raw_entry=open:37.6700; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-26 00:00:00; filter_close=37.4400; filter_ma50=32.5530; filter_avg_value_10=35.69; filter_adr20=7.91; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PLRX,2022-07-26,17.6218,,,2022-07-29,16.6883,3_day_low,2428,42785.64,-2266.37,-0.05297,,,,3,99.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:17.6200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-25 00:00:00; filter_close=17.1100; filter_ma50=9.4830; filter_avg_value_10=45.34; filter_adr20=11.14; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,HRMY,2022-07-27,50.6851,,,2022-08-01,49.3931,3_day_low,847,42930.25,-1094.33,-0.025491,,,,3,93.0,entry=rsi2_next_open; setup_rsi2=4.70; raw_entry=open:50.6800; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-26 00:00:00; filter_close=50.6000; filter_ma50=47.4839; filter_avg_value_10=26.40; filter_adr20=5.33; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,DQ,2022-07-25,59.596,,,2022-08-02,58.7641,3_day_low,717,42730.3,-596.43,-0.013958,,,,6,92.0,entry=rsi2_next_open; setup_rsi2=1.75; raw_entry=open:59.5900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-22 00:00:00; filter_close=59.7200; filter_ma50=59.0046; filter_avg_value_10=107.69; filter_adr20=7.61; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,DLTR,2022-07-27,157.8758,,,2022-08-04,163.5636,3_day_low,272,42942.21,1547.1,0.036027,,,,6,92.0,entry=rsi2_next_open; setup_rsi2=2.61; raw_entry=open:157.8600; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-07-26 00:00:00; filter_close=157.8200; filter_ma50=157.7916; filter_avg_value_10=373.03; filter_adr20=3.03; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,TPL,2022-08-05,176.0615,,,2022-08-12,179.795,3_day_low,242,42606.88,903.5,0.021206,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=0.94; raw_entry=open:176.0439; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-04 00:00:00; filter_close=175.5700; filter_ma50=173.7420; filter_avg_value_10=49.30; filter_adr20=4.47; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,VET,2022-08-05,19.5866,,,2022-08-15,21.372,3_day_low,2168,42463.8,3870.77,0.091155,,,,6,96.0,entry=rsi2_next_open; setup_rsi2=4.18; raw_entry=open:19.5847; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-04 00:00:00; filter_close=20.0298; filter_ma50=19.5545; filter_avg_value_10=44.17; filter_adr20=5.49; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,IRTC,2022-08-10,145.5545,,,2022-08-16,148.2752,3_day_low,297,43229.7,808.02,0.018691,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=1.11; raw_entry=open:145.5400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-09 00:00:00; filter_close=141.6500; filter_ma50=134.4115; filter_avg_value_10=58.86; filter_adr20=5.30; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SQM,2022-08-08,82.3396,,,2022-08-18,86.1968,3_day_low,518,42651.89,1998.07,0.046846,,,,8,93.0,entry=rsi2_next_open; setup_rsi2=2.84; raw_entry=open:82.3313; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-05 00:00:00; filter_close=80.0621; filter_ma50=79.9069; filter_avg_value_10=107.16; filter_adr20=4.18; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,XPEL,2022-08-22,74.0174,,,2022-08-23,72.7827,3_day_low,587,43448.22,-724.76,-0.016681,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=4.89; raw_entry=open:74.0100; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-19 00:00:00; filter_close=74.9900; filter_ma50=58.2074; filter_avg_value_10=28.21; filter_adr20=4.69; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,XPEL,2022-08-23,73.4573,,,2022-08-24,71.6128,3_day_low,589,43266.37,-1086.41,-0.02511,,,,1,95.0,entry=rsi2_next_open; setup_rsi2=3.51; raw_entry=open:73.4500; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-22 00:00:00; filter_close=73.3400; filter_ma50=58.6672; filter_avg_value_10=28.19; filter_adr20=4.62; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,TEVA,2022-08-18,9.541,,,2022-08-25,9.909,3_day_low,4535,43268.23,1669.13,0.038576,,,,5,92.0,entry=rsi2_next_open; setup_rsi2=2.35; raw_entry=open:9.5400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-17 00:00:00; filter_close=10.0100; filter_ma50=8.4974; filter_avg_value_10=192.09; filter_adr20=4.37; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SIGA,2022-08-24,14.657,,,2022-08-25,14.2199,3_day_low,3016,44205.66,-1318.53,-0.029827,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=4.37; raw_entry=open:14.6556; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-23 00:00:00; filter_close=14.6763; filter_ma50=11.3124; filter_avg_value_10=121.25; filter_adr20=15.70; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ALNY,2022-08-22,216.0416,,,2022-08-26,213.1287,3_day_low,201,43424.36,-585.5,-0.013483,,,,4,97.0,entry=rsi2_next_open; setup_rsi2=4.24; raw_entry=open:216.0200; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-19 00:00:00; filter_close=215.9700; filter_ma50=164.1600; filter_avg_value_10=205.56; filter_adr20=5.19; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,ALLO,2022-08-22,14.4714,,,2022-08-26,14.2886,3_day_low,3006,43501.17,-549.73,-0.012637,,,,4,92.0,entry=rsi2_next_open; setup_rsi2=3.69; raw_entry=open:14.4700; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-19 00:00:00; filter_close=14.8100; filter_ma50=12.9000; filter_avg_value_10=28.79; filter_adr20=7.45; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,WING,2022-08-22,121.8078,,,2022-08-26,116.3538,3_day_low,356,43363.56,-1941.62,-0.044775,,,,4,90.0,entry=rsi2_next_open; setup_rsi2=2.28; raw_entry=open:121.7956; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-19 00:00:00; filter_close=124.1664; filter_ma50=99.6114; filter_avg_value_10=69.83; filter_adr20=5.27; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,PCTY,2022-08-23,248.5149,,,2022-08-26,244.6555,3_day_low,174,43241.58,-671.52,-0.01553,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=2.62; raw_entry=open:248.4900; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-22 00:00:00; filter_close=248.4200; filter_ma50=203.7584; filter_avg_value_10=108.50; filter_adr20=4.32; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,RBC,2022-08-23,247.5604,,,2022-08-26,246.2231,3_day_low,175,43323.06,-234.03,-0.005402,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=3.97; raw_entry=open:247.5356; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-22 00:00:00; filter_close=246.9066; filter_ma50=213.7072; filter_avg_value_10=38.78; filter_adr20=3.40; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,KNSL,2022-08-23,265.2553,,,2022-08-26,260.3126,3_day_low,163,43236.61,-805.66,-0.018634,,,,3,94.0,entry=rsi2_next_open; setup_rsi2=4.34; raw_entry=open:265.2287; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-22 00:00:00; filter_close=267.9024; filter_ma50=236.3487; filter_avg_value_10=39.74; filter_adr20=3.29; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,XPEL,2022-08-24,71.6372,,,2022-08-26,70.273,3_day_low,616,44128.49,-840.34,-0.019043,,,,2,94.0,entry=rsi2_next_open; setup_rsi2=2.40; raw_entry=open:71.6300; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-23 00:00:00; filter_close=71.9900; filter_ma50=59.1228; filter_avg_value_10=25.56; filter_adr20=4.51; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,SIGA,2022-08-25,14.5054,,,2022-08-26,12.0417,3_day_low,3110,45111.72,-7661.91,-0.169843,,,,1,99.0,entry=rsi2_next_open; setup_rsi2=3.43; raw_entry=open:14.5039; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-24 00:00:00; filter_close=14.5039; filter_ma50=11.4686; filter_avg_value_10=112.19; filter_adr20=15.36; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,BNGO,2022-08-22,1524.1524,,,2022-08-29,1469.853,3_day_low,28,42676.27,-1520.38,-0.035626,,,,5,94.0,entry=rsi2_next_open; setup_rsi2=3.89; raw_entry=open:1524.0000; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-19 00:00:00; filter_close=1596.0000; filter_ma50=1162.8000; filter_avg_value_10=66.16; filter_adr20=12.75; rs_bucket=rs90_100
rs90_100_rsi2_next_open_3_day_low_no_stop,LNTH,2022-08-23,80.7481,,,2022-08-29,80.282,3_day_low,536,43280.97,-249.83,-0.005772,,,,4,98.0,entry=rsi2_next_open; setup_rsi2=1.90; raw_entry=open:80.7400; slippage_bps=1.0; initial_stop_mode=no_stop; initial_stop=nan; decision_date=2022-08-22 00:00:00; filter_close=80.7400; filter_ma50=70.8120; filter_avg_value_10=76.52; filter_adr20=5.48; rs_bucket=rs90_100
